left_out_block,n_cells_left_out,converged,strong_beta,strong_odds_ratio,strong_ci_low,strong_ci_high
280025,25,True,0.3919238018797082,1.4798249472267944,1.2564111346428037,1.7429659878470953
280026,25,True,0.3898257491146878,1.476723451093475,1.2537703356679373,1.7393234542015734
280027,25,True,0.3906186456503366,1.477894804321549,1.2547719536873332,1.7406932361072571
280028,25,True,0.38755453281786195,1.4733732986260124,1.2509167043916578,1.7353904296607885
280029,18,True,0.38921232307985965,1.4758178682647718,1.2530089900403725,1.7382464113201597
290002,1,True,0.3889753124456206,1.475468125183845,1.2527028991917997,1.7378471701774294
290003,23,True,0.38921325743212803,1.4758192471991889,1.2529973991455696,1.7382657393293937
290004,25,True,0.3892729600871207,1.4759073601567987,1.253075245885502,1.738365308003259
290005,25,True,0.38945904549237015,1.4761820305313054,1.2533025032277336,1.7386970676684015
290006,25,True,0.38312098462470595,1.4668554862939518,1.2454258083220167,1.7276541109820427
290007,25,True,0.3873826863331508,1.4731201263579814,1.2507173142300356,1.735070652649354
290008,24,True,0.3891393465499282,1.475710172127628,1.252904869062329,1.7381371610046934
290009,25,True,0.3864482146375515,1.4717441802871385,1.24955218270865,1.7334457593549741
290010,25,True,0.389237223015292,1.475854616491914,1.253028989137885,1.7383052330809308
290011,25,True,0.389186561472498,1.475779849314029,1.2529639103158794,1.7382193898084985
290012,25,True,0.3878392729168033,1.4737928868187975,1.2512828457456282,1.7358708949161457
290013,25,True,0.38879170401719193,1.4751972416691925,1.2524755872879008,1.737524406795611
290014,25,True,0.388925506720106,1.4753946402533968,1.2526397655786634,1.737761648883046
290015,25,True,0.38981914701350034,1.4767137016480085,1.2537600599868488,1.7393147430919416
